Species,col_2b,col_WMS,Group,Color
Haemophilus_sp002998595,0.002598988,0.002566236,s9_6,shared
HOT-345_sp003260355,0.005716207,0.004308685,s9_6,shared
HOT-345_sp013333295,0.010699317,0.01082466,s9_6,shared
HOT-345_sp013333605,0.001125055,0.001318387,s9_6,shared
JABCPE02_sp013333255,0.001391637,0.001453558,s9_6,shared
JABCPE02_sp013333875,0.00039284,0.000430427,s9_6,shared
JABCPG02_sp013333195,2.02E-05,2.56E-05,s9_6,shared
JABCPH02_sp013333235,0.000278429,0.000283001,s9_6,shared
JABCPO02_sp013333105,0.003277326,0.002687563,s9_6,shared
Johnsonella_ignava,3.12E-05,2.80E-05,s9_6,shared
Johnsonella_sp900766185,0.000118702,0.00010312,s9_6,shared
Kingella_A_denitrificans,0.000139862,0.000196356,s9_6,shared
Kingella_B_oralis,2.08E-05,3.83E-05,s9_6,shared
Kingella_kingae,8.07E-05,8.78E-05,s9_6,shared
Kingella_negevensis,1.27E-05,1.77E-05,s9_6,shared
Lachnoanaerobaculum_gingivalis,0.000152264,0.000118923,s9_6,shared
Lachnoanaerobaculum_orale,0.000246052,0.000223193,s9_6,shared
Lachnoanaerobaculum_saburreum,0.000114967,0.000124643,s9_6,shared
Lachnoanaerobaculum_sp000209465,0.00014602,0.000149031,s9_6,shared
Lachnoanaerobaculum_sp000287675,0.00075308,0.000526558,s9_6,shared
Lachnoanaerobaculum_sp000296385,0.000968443,0.000879553,s9_6,shared
Lachnoanaerobaculum_umeaense,0.000434788,0.000348004,s9_6,shared
Lactobacillus_crispatus,5.98E-05,0,s9_6,(2b)2bRAD-M only
Lancefieldella_parvula,0.000182282,0.000213371,s9_6,shared
Lancefieldella_rimae,0.00016273,0.000165192,s9_6,shared
Lancefieldella_sp000411555,2.00E-06,3.75E-06,s9_6,shared
Lancefieldella_sp000564995,0.006372808,0.005938948,s9_6,shared
Lancefieldella_sp900555335,0.001190327,0.001388153,s9_6,shared
Lancefieldella_sp902373375,0.000144709,0.000122577,s9_6,shared
Lautropia_dentalis,7.64E-05,9.01E-05,s9_6,shared
Lautropia_mirabilis,0.000237134,0.000288171,s9_6,shared
Lawsonella_clevelandensis_A,2.05E-06,0,s9_6,(2b)2bRAD-M only
Leptotrichia_A_sp000469505,0.005344401,0.004804785,s9_6,shared
Leptotrichia_A_sp001274535,0.000785713,0.000659922,s9_6,shared
Leptotrichia_buccalis,0.000317818,0.00033479,s9_6,shared
Leptotrichia_hofstadii,0.000211189,0.000271006,s9_6,shared
Leptotrichia_hongkongensis,4.53E-05,6.68E-05,s9_6,shared
Leptotrichia_massiliensis,0.000247345,0.000239866,s9_6,shared
Leptotrichia_shahii,8.61E-05,5.98E-05,s9_6,shared
Leptotrichia_sp000469385,3.36E-05,5.23E-05,s9_6,shared
Leptotrichia_sp001553645,2.84E-05,0,s9_6,(2b)2bRAD-M only
Leptotrichia_sp002240055,0.000206486,0.000229216,s9_6,shared
Leptotrichia_sp013394795,2.20E-05,3.28E-05,s9_6,shared
Leptotrichia_trevisanii,7.42E-05,0.000101193,s9_6,shared
Leptotrichia_wadei,0.000330786,0.000354333,s9_6,shared
Leptotrichia_wadei_A,0.001651404,0.001819769,s9_6,shared
Metamycoplasma_salivarium,4.01E-05,7.62E-05,s9_6,shared
Mitsuokella_sp000469545,1.55E-06,2.17E-06,s9_6,shared
Mobiluncus_curtisii,9.72E-06,0,s9_6,(2b)2bRAD-M only
Mogibacterium_diversum,0.001470811,0.00126971,s9_6,shared
Mogibacterium_pumilum,1.13E-05,1.05E-05,s9_6,shared
Mogibacterium_timidum,0.000190964,0.000160633,s9_6,shared
Mycobacterium_tuberculosis,0,4.25E-07,s9_6,(WMS)2bRAD-M only
Necropsobacter_massiliensis_B,7.41E-06,1.31E-05,s9_6,shared
Neisseria_animalis,2.18E-06,0,s9_6,(2b)2bRAD-M only
Neisseria_bacilliformis,2.43E-05,1.74E-05,s9_6,shared
Neisseria_bergeri,0.000201548,0.000223639,s9_6,shared
Neisseria_brasiliensis,6.14E-06,8.80E-06,s9_6,shared
Neisseria_cerebrosa,0.000166232,0.000175619,s9_6,shared
Neisseria_cinerea,0.000108884,0.000119105,s9_6,shared
Neisseria_elongata,0.00159968,0.002074559,s9_6,shared
Neisseria_flavescens,0.000484967,0.000397166,s9_6,shared
Neisseria_flavescens_A,0.000398703,0.00037459,s9_6,shared
Neisseria_flavescens_B,0.001801965,0.002105825,s9_6,shared
Neisseria_flavescens_C,0.000638888,0.000588206,s9_6,shared
Neisseria_lactamica,0.000176886,0.00016368,s9_6,shared
Neisseria_lactamica_B,6.11E-05,0.000192372,s9_6,shared
Neisseria_macacae,0.000166209,0.00018007,s9_6,shared
Neisseria_meningitidis,0.000405822,0.000534786,s9_6,shared
Neisseria_mucosa,0.000249448,0.000369072,s9_6,shared
Neisseria_mucosa_A,0.000117246,0.000184853,s9_6,shared
Neisseria_perflava,2.36E-05,5.59E-05,s9_6,shared
Neisseria_polysaccharea,5.04E-05,9.26E-05,s9_6,shared
Neisseria_potus,3.79E-06,5.82E-06,s9_6,shared
Neisseria_sicca,0.000144172,0.000177442,s9_6,shared
Neisseria_sicca_A,8.63E-05,0.000102923,s9_6,shared
Neisseria_sicca_B,0.000440623,0.000384388,s9_6,shared
Neisseria_sicca_C,5.49E-05,7.48E-05,s9_6,shared
Neisseria_sicca_D,0.000132603,0.000252848,s9_6,shared
Neisseria_sicca_E,1.46E-05,3.74E-05,s9_6,shared
Neisseria_sp000090875,0.001302042,0.001657903,s9_6,shared
Neisseria_sp000186165,0.016945326,0.021931527,s9_6,shared
Neisseria_sp000227275,0.000222293,0.00028018,s9_6,shared
Neisseria_sp000952795,6.52E-05,0.000146975,s9_6,shared
Neisseria_sp001809325,0.000263215,0.00048258,s9_6,shared
Neisseria_sp001815675,8.08E-05,0.000136242,s9_6,shared
Neisseria_sp002237445,3.47E-05,3.56E-05,s9_6,shared
Neisseria_sp011038745,0,7.41E-06,s9_6,(WMS)2bRAD-M only
Neisseria_subflava,0.008211549,0.009462813,s9_6,shared
Neisseria_subflava_A,0.007156403,0.006426835,s9_6,shared
Neisseria_subflava_B,1.22E-05,1.89E-05,s9_6,shared
Neisseria_subflava_C,0.005312114,0.004873717,s9_6,shared
Neisseria_zoodegmatis,0,1.39E-05,s9_6,(WMS)2bRAD-M only
Olsenella_phocaeensis,0,3.75E-06,s9_6,(WMS)2bRAD-M only
Olsenella_sp001189515,1.25E-05,1.17E-05,s9_6,shared
Olsenella_uli,2.79E-06,4.32E-06,s9_6,shared
Oribacterium_asaccharolyticum,0.000519762,0.000603044,s9_6,shared
Oribacterium_parvum,0.001788494,0.001732019,s9_6,shared
Oribacterium_sinus,0.001565119,0.001628016,s9_6,shared
Oribacterium_sp000160135,2.61E-05,2.37E-05,s9_6,shared
Oribacterium_sp013394775,3.42E-06,3.31E-06,s9_6,shared
Ottowia_sp001262075,4.42E-05,6.81E-05,s9_6,shared
Pantoea_piersonii,5.02E-07,0,s9_6,(2b)2bRAD-M only
Pantoea_septica,4.85E-07,0,s9_6,(2b)2bRAD-M only
Parabacteroides_distasonis,1.02E-05,0,s9_6,(2b)2bRAD-M only
Parvimonas_micra,0.001273483,0.001366296,s9_6,shared
Parvimonas_sp000214475,0.000223357,0.000167395,s9_6,shared
Pauljensenia_bouchesdurhonensis,0.000121288,0.000145489,s9_6,shared
Pauljensenia_cardiffensis,1.02E-05,7.75E-06,s9_6,shared
Pauljensenia_culturomici,1.29E-05,1.53E-05,s9_6,shared
Pauljensenia_georgiae,1.50E-05,1.39E-05,s9_6,shared
Pauljensenia_hongkongensis,2.61E-05,3.58E-05,s9_6,shared
Pauljensenia_marseillensis,0.000130232,0.000172784,s9_6,shared
Pauljensenia_mediterranea,9.66E-07,0,s9_6,(2b)2bRAD-M only
Pauljensenia_meyeri,5.70E-06,1.18E-05,s9_6,shared
Pauljensenia_odontolytica,2.85E-05,3.51E-05,s9_6,shared
Pauljensenia_odontolytica_A,0.000204336,0.000241614,s9_6,shared
Pauljensenia_odontolytica_B,0.000179709,0.000242363,s9_6,shared
Pauljensenia_odontolytica_C,0.000204385,0.000258177,s9_6,shared
Pauljensenia_pyogenes_A,0.000117322,0.000112995,s9_6,shared
Pauljensenia_sp000185285,0.000193366,0.000239892,s9_6,shared
Pauljensenia_sp000278725,0.000514564,0.000663599,s9_6,shared
Pauljensenia_sp000308055,0.000446473,0.000505218,s9_6,shared
Pauljensenia_sp000411415,5.48E-05,8.93E-05,s9_6,shared
Pauljensenia_sp000466265,0.00017234,0.000199822,s9_6,shared
Pauljensenia_sp000758755,0.000556326,0.00064097,s9_6,shared
Pauljensenia_sp001064145,0.000689306,0.000871889,s9_6,shared
Pauljensenia_sp001072465,0.000338474,0.000450112,s9_6,shared
Pauljensenia_sp001838165,0.000581482,0.000746786,s9_6,shared
Pauljensenia_sp011038875,2.78E-06,0,s9_6,(2b)2bRAD-M only
Pauljensenia_sp900541895,6.29E-05,7.47E-05,s9_6,shared
Pauljensenia_sp900554605,0.000165179,0.000185614,s9_6,shared
Pauljensenia_sp900556405,5.55E-05,5.49E-05,s9_6,shared
Pauljensenia_sp902373435,0.000137561,0.000175147,s9_6,shared
Pauljensenia_sp902373545,0.001065703,0.001432462,s9_6,shared
Peptidiphaga_gingivicola,1.56E-05,2.01E-05,s9_6,shared
Peptidiphaga_sp000466165,0.000180295,0.000237294,s9_6,shared
Peptoanaerobacter_margaretiae,1.07E-05,1.52E-05,s9_6,shared
Peptoanaerobacter_stomatis,8.92E-05,8.44E-05,s9_6,shared
Peptoanaerobacter_yurii,4.25E-05,3.46E-05,s9_6,shared
Peptostreptococcus_sp900759325,0.001504989,0.001125261,s9_6,shared
Peptostreptococcus_stomatis,0.000176704,0.000145989,s9_6,shared
Porphyromonas_asaccharolytica,3.85E-05,3.58E-05,s9_6,shared
Porphyromonas_catoniae,0.00083106,0.000705618,s9_6,shared
Porphyromonas_endodontalis,0.001452441,0.001332253,s9_6,shared
Porphyromonas_gingivalis,0.001439905,0.001449066,s9_6,shared
Porphyromonas_gulae,5.39E-06,2.53E-06,s9_6,shared
Porphyromonas_loveana,3.49E-06,0,s9_6,(2b)2bRAD-M only
Porphyromonas_pasteri,0.102102589,0.102002013,s9_6,shared
Porphyromonas_sp000467855,0.006455876,0.005889116,s9_6,shared
Porphyromonas_sp000768875,9.47E-06,1.34E-05,s9_6,shared
Porphyromonas_sp000769075,1.30E-05,2.29E-05,s9_6,shared
Porphyromonas_sp001552775,3.26E-06,2.30E-05,s9_6,shared
Porphyromonas_sp003640335,0.001171281,0.001208,s9_6,shared
Porphyromonas_sp900538385,4.03E-05,4.63E-05,s9_6,shared
Porphyromonas_sp900539155,2.76E-05,2.22E-05,s9_6,shared
Porphyromonas_sp900539765,2.29E-05,1.69E-05,s9_6,shared
Porphyromonas_sp900546675,3.54E-05,3.08E-05,s9_6,shared
Porphyromonas_sp900548415,5.26E-05,4.71E-05,s9_6,shared
Porphyromonas_uenonis,0.000319972,0.000327342,s9_6,shared
Porphyromonas_uenonis_A,0.000207752,0.000205319,s9_6,shared
Prevotella_amnii,0.000127444,8.52E-05,s9_6,shared
Prevotella_aurantiaca,0.001651148,0.00158964,s9_6,shared
Prevotella_baroniae,0.000224743,0.000296428,s9_6,shared
Prevotella_bivia,0.000162635,0.000189782,s9_6,shared
Prevotella_brunnea,6.28E-06,0,s9_6,(2b)2bRAD-M only
Prevotella_buccae,7.67E-05,8.77E-05,s9_6,shared
Prevotella_buccalis,4.47E-05,6.69E-05,s9_6,shared
Prevotella_colorans,2.45E-05,1.13E-05,s9_6,shared
Prevotella_conceptionensis,0.000838157,0.000807622,s9_6,shared
Prevotella_corporis,2.38E-05,8.34E-05,s9_6,shared
Prevotella_denticola,0.000683758,0.000661638,s9_6,shared
Prevotella_disiens,0.000469225,0.000390161,s9_6,shared
Prevotella_enoeca,0.000123504,0.000109594,s9_6,shared
Prevotella_falsenii,4.17E-06,2.63E-06,s9_6,shared
Prevotella_fusca,0.000695212,0.000651728,s9_6,shared
Prevotella_histicola,0.005419928,0.004355201,s9_6,shared
Prevotella_ihumii,3.67E-05,0.000164491,s9_6,shared
Prevotella_intermedia,0.003847964,0.003951738,s9_6,shared
Prevotella_jejuni,0.015000287,0.013265585,s9_6,shared
Prevotella_koreensis,0.000437599,0.000439363,s9_6,shared
Prevotella_loescheii,0.000290273,0.000322534,s9_6,shared
Prevotella_maculosa,0.000175986,0.000187503,s9_6,shared
Prevotella_marshii,9.60E-05,9.79E-05,s9_6,shared
Prevotella_melaninogenica,0.135681198,0.121135666,s9_6,shared
Prevotella_melaninogenica_A,0.011864245,0.010399278,s9_6,shared
Prevotella_micans,9.12E-05,8.36E-05,s9_6,shared
Prevotella_multiformis,4.98E-05,4.06E-05,s9_6,shared
Prevotella_multisaccharivorax,1.78E-05,0,s9_6,(2b)2bRAD-M only
Prevotella_nanceiensis,0.005641461,0.005112642,s9_6,shared
Prevotella_nigrescens,0.001066611,0.000963816,s9_6,shared
Prevotella_oralis,8.84E-06,6.80E-06,s9_6,shared
Prevotella_oris,0.000922355,0.000804412,s9_6,shared
Prevotella_oulorum,0.00074391,0.000789884,s9_6,shared
Prevotella_pallens,0.067326471,0.063624242,s9_6,shared
Prevotella_pleuritidis,0.001882301,0.001910387,s9_6,shared
Prevotella_saccharolytica,8.43E-05,8.39E-05,s9_6,shared
Prevotella_salivae,0.002582487,0.002589127,s9_6,shared
Prevotella_scopos,0.002097118,0.002160952,s9_6,shared
Prevotella_seregens,8.53E-06,8.89E-06,s9_6,shared
Prevotella_shahii,0.006217223,0.006404561,s9_6,shared
Prevotella_sp000163055,0.001634822,0.001511034,s9_6,shared
Prevotella_sp000257925,0.00366079,0.003896296,s9_6,shared
Prevotella_sp000467895,0.003131106,0.003962256,s9_6,shared
Prevotella_sp000599605,0.001916431,0.001870362,s9_6,shared
Prevotella_sp000688375,7.22E-06,9.13E-06,s9_6,shared
Prevotella_sp000758925,0.000260543,0.000167395,s9_6,shared
Prevotella_sp001552765,1.76E-05,5.44E-06,s9_6,shared
Prevotella_sp002449845,4.42E-06,0,s9_6,(2b)2bRAD-M only
Prevotella_sp003043925,0.00023968,0.00026142,s9_6,shared
Prevotella_sp003043945,2.03E-05,3.30E-05,s9_6,shared
Prevotella_sp013333285,0.00601525,0.00559515,s9_6,shared
Prevotella_sp013333935,9.10E-05,8.73E-05,s9_6,shared
Prevotella_sp900113305,3.89E-05,6.82E-05,s9_6,shared
Prevotella_sp900316565,5.12E-06,0,s9_6,(2b)2bRAD-M only
Prevotella_sp900318395,2.40E-06,0,s9_6,(2b)2bRAD-M only
Prevotella_sp900319715,2.78E-05,1.24E-05,s9_6,shared
Prevotella_sp902775075,1.52E-05,0,s9_6,(2b)2bRAD-M only
Prevotella_sp902776665,3.01E-05,2.20E-05,s9_6,shared
Prevotella_sp902801375,4.80E-06,0,s9_6,(2b)2bRAD-M only
Prevotella_timonensis,0.000175016,1.86E-06,s9_6,shared
Prevotella_timonensis_A,4.12E-05,3.93E-05,s9_6,shared
Prevotella_veroralis,0.001022284,0.001135718,s9_6,shared
Prevotellamassilia_sp000437675,2.96E-06,0,s9_6,(2b)2bRAD-M only
Prevotellamassilia_sp004552865,0,1.85E-05,s9_6,(WMS)2bRAD-M only
Prevotellamassilia_sp004556745,4.36E-05,4.79E-05,s9_6,shared
Prevotellamassilia_sp004558535,2.92E-06,0,s9_6,(2b)2bRAD-M only
Prevotellamassilia_sp900539625,7.56E-05,0.000104021,s9_6,shared
Prevotellamassilia_timonensis,2.70E-05,3.51E-05,s9_6,shared
Propionibacterium_acidifaciens,1.12E-06,0,s9_6,(2b)2bRAD-M only
Pseudoleptotrichia_goodfellowii,3.28E-05,3.01E-05,s9_6,shared
Pseudomonas_B_luteola,4.20E-07,0,s9_6,(2b)2bRAD-M only
Pseudomonas_B_oryzihabitans_B,6.33E-07,0,s9_6,(2b)2bRAD-M only
Pseudomonas_E_putida_E,2.37E-07,0,s9_6,(2b)2bRAD-M only
Pseudoramibacter_alactolyticus,9.50E-07,0,s9_6,(2b)2bRAD-M only
Psychrobacter_sp000213615,3.76E-05,3.08E-05,s9_6,shared
Ralstonia_pickettii,7.57E-07,0,s9_6,(2b)2bRAD-M only
Ralstonia_sp000620465,3.13E-06,7.73E-06,s9_6,shared
Rodentibacter_sp901420285,2.49E-05,3.93E-05,s9_6,shared
Rothia_aeria,0.002195898,0.002460493,s9_6,shared
Rothia_dentocariosa,0.007428578,0.008164463,s9_6,shared
Rothia_mucilaginosa,0.017239219,0.018936474,s9_6,shared
Rothia_mucilaginosa_A,0.000121744,8.15E-05,s9_6,shared
Rothia_mucilaginosa_B,0.000527857,0.000561926,s9_6,shared
Rothia_sp001808955,0.003735625,0.004274625,s9_6,shared
Rothia_sp902373285,6.71E-05,9.47E-05,s9_6,shared
Saccharimonas_sp010202265,6.62E-06,7.46E-06,s9_6,shared
Saccharimonas_sp013333625,2.97E-05,3.13E-05,s9_6,shared
Saccharimonas_sp013333645,7.59E-06,6.24E-06,s9_6,shared
Saccharimonas_sp013333675,8.64E-06,1.26E-05,s9_6,shared
Saccharimonas_sp013333795,2.18E-05,2.94E-05,s9_6,shared
Saccharimonas_sp013333845,2.58E-05,2.77E-05,s9_6,shared
Salmonella_enterica,1.17E-06,2.30E-06,s9_6,shared
Scardovia_wiggsiae,3.11E-05,3.36E-05,s9_6,shared
SDRK01_sp007845205,2.94E-05,0,s9_6,(2b)2bRAD-M only
SDRW01_sp007845485,0.000115684,0.000116747,s9_6,shared
SDRW01_sp013333595,5.81E-05,6.97E-05,s9_6,shared
Selenomonas_sputigena,0.00022572,0.000320882,s9_6,shared
Shuttleworthia_satelles,6.07E-05,6.49E-05,s9_6,shared
Simonsiella_muelleri,0.000470534,0.000520462,s9_6,shared
Slackia_exigua,1.10E-05,1.28E-05,s9_6,shared
Sodaliphilus_sp004557565,5.48E-06,0,s9_6,(2b)2bRAD-M only
Stomatobaculum_longum,0.00014286,0.000156392,s9_6,shared
Stomatobaculum_sp002892395,4.57E-06,0,s9_6,(2b)2bRAD-M only
Streptococcus_anginosus,0.000249908,0.000208745,s9_6,shared
Streptococcus_anginosus_C,0.000146657,0.00016302,s9_6,shared
Streptococcus_australis,0.000418793,0.000318241,s9_6,shared
Streptococcus_australis_A,0.000178502,0.000170396,s9_6,shared
Streptococcus_chosunense,0.000713218,0.000429218,s9_6,shared
Streptococcus_constellatus,0.000235568,0.000163737,s9_6,shared
Streptococcus_cristatus,0.000297265,0.000375064,s9_6,shared
Streptococcus_cristatus_A,1.20E-05,0,s9_6,(2b)2bRAD-M only
Streptococcus_cristatus_B,2.65E-05,3.51E-05,s9_6,shared
Streptococcus_cristatus_C,0.000129826,0.000158893,s9_6,shared
Streptococcus_cristatus_D,2.08E-05,0,s9_6,(2b)2bRAD-M only
Streptococcus_cristatus_E,1.32E-05,0,s9_6,(2b)2bRAD-M only
Streptococcus_cristatus_G,3.06E-05,4.16E-05,s9_6,shared
Streptococcus_dentisani,0.000212014,0.000205237,s9_6,shared
Streptococcus_gordonii,0.000319575,0.000302371,s9_6,shared
Streptococcus_gwangjuense,0.000934746,0.000705634,s9_6,shared
Streptococcus_halitosis,0.000582902,0.00068871,s9_6,shared
Streptococcus_infantis,0.000510188,0.000430384,s9_6,shared
Streptococcus_infantis_B,0.001052323,0.000874567,s9_6,shared
Streptococcus_infantis_C,0.000276466,0.000313684,s9_6,shared
Streptococcus_infantis_E,0.001037254,0.001426719,s9_6,shared
Streptococcus_infantis_F,0.000515759,0.00088356,s9_6,shared
Streptococcus_infantis_G,0.000239018,0.000295218,s9_6,shared
Streptococcus_infantis_H,0.000350391,0.000434847,s9_6,shared
Streptococcus_infantis_I,0.00121602,0.001244071,s9_6,shared
Streptococcus_intermedius,0.000228206,0.000210082,s9_6,shared
Streptococcus_koreensis,0.000725752,0.000653587,s9_6,shared
Streptococcus_mitis,0.004815269,0.005787312,s9_6,shared
Streptococcus_mitis_A,5.47E-05,0,s9_6,(2b)2bRAD-M only
Streptococcus_mitis_AC,0.002121669,0.002547313,s9_6,shared
Streptococcus_mitis_AD,0.000283184,0.000146594,s9_6,shared
Streptococcus_mitis_AF,0,0.000364095,s9_6,(WMS)2bRAD-M only
Streptococcus_mitis_AH,0.001196552,0.00142255,s9_6,shared
Streptococcus_mitis_AI,0.00023688,0.000265578,s9_6,shared
Streptococcus_mitis_AK,0.003266012,0.002964194,s9_6,shared
Streptococcus_mitis_AP,0.000647103,0.000757662,s9_6,shared
Streptococcus_mitis_AQ,0.000310707,0.000241502,s9_6,shared
Streptococcus_mitis_AT,0.001068533,0.000729868,s9_6,shared
Streptococcus_mitis_AV,0.001408668,0.001499903,s9_6,shared
Streptococcus_mitis_AW,0.000217773,0.00035155,s9_6,shared
Streptococcus_mitis_AY,0.00031237,0.000378027,s9_6,shared
Streptococcus_mitis_AZ,0.000329324,0.000346143,s9_6,shared
Streptococcus_mitis_BA,0.0004924,0.000589828,s9_6,shared
Streptococcus_mitis_BB,0.00105545,0.001174037,s9_6,shared
Streptococcus_mitis_BC,0.000140761,0,s9_6,(2b)2bRAD-M only
Streptococcus_mitis_BD,5.78E-05,0,s9_6,(2b)2bRAD-M only
Streptococcus_mitis_BE,0.002610478,0.003038861,s9_6,shared
Streptococcus_mitis_BF,0.000393021,0.000138343,s9_6,shared
Streptococcus_mitis_BG,0.000295791,0.000286145,s9_6,shared
Streptococcus_mitis_BH,0.000740122,0,s9_6,(2b)2bRAD-M only
Streptococcus_mitis_BI,0.000117032,0,s9_6,(2b)2bRAD-M only
Streptococcus_mitis_BK,0.000508534,0.000208141,s9_6,shared
Streptococcus_mitis_BL,0.000118418,0.000192126,s9_6,shared
Streptococcus_mitis_BM,0.000603339,0.00092853,s9_6,shared
Streptococcus_mitis_BN,0.00075004,0.001203893,s9_6,shared
Streptococcus_mitis_BO,0.000412738,0.000157841,s9_6,shared
Streptococcus_mitis_BP,0.000906878,0.000638026,s9_6,shared
Streptococcus_mitis_BQ,0.000433451,0.000257531,s9_6,shared
Streptococcus_mitis_C,0.000691685,0.000524779,s9_6,shared
Streptococcus_mitis_D,3.91E-05,0.000112327,s9_6,shared
Streptococcus_mitis_E,0.000627058,0.000448294,s9_6,shared
Streptococcus_mitis_F,0.000298618,0.000192241,s9_6,shared
Streptococcus_mitis_H,0.000100236,0,s9_6,(2b)2bRAD-M only
Streptococcus_mitis_I,0.000582669,0.000764942,s9_6,shared
Streptococcus_mitis_K,0.000243661,0.000223517,s9_6,shared
Streptococcus_mitis_L,0.002176511,0.002564865,s9_6,shared
Streptococcus_mitis_M,0.000262084,0.000570529,s9_6,shared
Streptococcus_mitis_N,0.000754975,0.000894068,s9_6,shared
Streptococcus_mitis_O,0.000374756,0.00026356,s9_6,shared
Streptococcus_mitis_Q,0.001283111,0.001189135,s9_6,shared
Streptococcus_mitis_W,0.000728505,0.000658134,s9_6,shared
Streptococcus_mitis_Y,0.002609744,0.003160375,s9_6,shared
Streptococcus_oralis,0.006181293,0.005263059,s9_6,shared
Streptococcus_oralis_AA,7.81E-05,0,s9_6,(2b)2bRAD-M only
Streptococcus_oralis_AC,0.000399397,0.000220284,s9_6,shared
Streptococcus_oralis_B,0.000171554,9.66E-05,s9_6,shared
Streptococcus_oralis_BA,0.000971262,0.001167472,s9_6,shared
Streptococcus_oralis_BC,0.000390763,0.000575542,s9_6,shared
Streptococcus_oralis_BD,0.000567521,0.000673132,s9_6,shared
Streptococcus_oralis_BE,3.85E-05,0,s9_6,(2b)2bRAD-M only
Streptococcus_oralis_BF,0.000401717,0.000248414,s9_6,shared
Streptococcus_oralis_BG,0.000230934,0.000268114,s9_6,shared
Streptococcus_oralis_BH,0.000105884,0,s9_6,(2b)2bRAD-M only
Streptococcus_oralis_BI,2.32E-05,6.57E-05,s9_6,shared
Streptococcus_oralis_BJ,6.73E-05,0,s9_6,(2b)2bRAD-M only
Streptococcus_oralis_C,3.32E-05,0,s9_6,(2b)2bRAD-M only
Streptococcus_oralis_E,7.80E-05,0.000116471,s9_6,shared
Streptococcus_oralis_F,0.000276675,0.000556598,s9_6,shared
Streptococcus_oralis_G,0.00040179,0.000639726,s9_6,shared
Streptococcus_oralis_H,0.000403177,0.000377806,s9_6,shared
Streptococcus_oralis_I,0.000309467,0.000206561,s9_6,shared
Streptococcus_oralis_J,2.71E-05,6.70E-05,s9_6,shared
Streptococcus_oralis_K,0.000246959,0.000274222,s9_6,shared
Streptococcus_oralis_L,0.000114781,0.000162651,s9_6,shared
Streptococcus_oralis_M,6.34E-05,0,s9_6,(2b)2bRAD-M only
Streptococcus_oralis_N,0.000310217,9.72E-05,s9_6,shared
Streptococcus_oralis_O,9.91E-05,0.0001413,s9_6,shared
Streptococcus_oralis_R,9.08E-05,5.74E-05,s9_6,shared
Streptococcus_oralis_S,0.001651645,0.002158267,s9_6,shared
Streptococcus_oralis_T,0.000591237,0.000713259,s9_6,shared
Streptococcus_oralis_U,4.73E-05,0,s9_6,(2b)2bRAD-M only
Streptococcus_oralis_V,0.000231947,0,s9_6,(2b)2bRAD-M only
Streptococcus_oralis_W,0.000717931,0.000556117,s9_6,shared
Streptococcus_oralis_Y,0.000272771,0.000163103,s9_6,shared
Streptococcus_oralis_Z,0.000282571,0.000311748,s9_6,shared
Streptococcus_parasanguinis,0.003155489,0.002945815,s9_6,shared
Streptococcus_parasanguinis_A,9.13E-05,0.000103012,s9_6,shared
Streptococcus_parasanguinis_B,0.001060906,0.00092083,s9_6,shared
Streptococcus_parasanguinis_C,0.000570136,0.000659977,s9_6,shared
Streptococcus_parasanguinis_D,0.000321771,0.000269237,s9_6,shared
